"Yeah. I should say I'm not a cosmologist and Tippler is.
He's a distinguished cosmologist.
But I think the two sources of hope, the one that he cites there that you quoted and the one that I cited are different in kind, because he has a specific idea in mind about what the laws of physics might be that would allow a particular way of stopping the expansion of the of the cosmos to happen.
Whereas first of all, I was talking in terms of cosmology as it was known in 1997 or whenever I wrote that, I didn't want to postulate any new cosmology.
So therefore I gave Tipler's idea as an idea of what could happen.
Even then, it depended on being able to use gravity and so on to store information at extremely high densities and that kind of thing, which there is no theory of that the moment.
So even I had to say, ""well, it could be"".
In other words, what I was saying is ""there's nothing in existing physics that says we can't go on forever"". Tipler was saying ""there is something in existing physics that says we can go on forever"".",DD,"Я должен сказать, что я не космолог, а Типлер - да.
Он выдающийся, общепризнанный космолог.
Но два источника надежды, тот, который он цитирует, и тот, который процитировал я, различны по своей сути, потому что у него есть конкретная идея о том, какие законы физики могут быть и которые позволят определенным образом остановить расширение космоса.
В то время как я говорил в терминах космологии, как она была известна в 1997 году или когда я это писал, и я не хотел постулировать какую-либо новую космологию.
Поэтому я привел идею Типлера как идею того, что может произойти.
Даже тогда это зависело от возможности использовать гравитацию и т. д. для хранения информации при чрезвычайно высоких плотностях и тому подобного, о чем на данный момент нет теории.
Поэтому даже мне пришлось сказать: «Ну, это возможно».
Другими словами, я говорил: «Нет ничего в существующей физике, что говорит, что мы не можем продолжать жить вечно». Типлер же говорит: «В существующей физике есть что-то, что говорит, что мы можем продолжать вечно».","Я повинен сказати, що я не космолог, а Тіплер - так.
Він визначний, загальновизнаний космолог.
Але два джерела надії, те, яке він цитує, і те, яке процитував я, різні за своєю суттю, тому що він має конкретну ідею про те, які закони фізики можуть бути і які дозволять певним чином зупинити розширення космосу.
В той час, як я говорив у термінах космології, як вона була відома в 1997 році або коли я це писав, і я не хотів постулювати якусь нову космологію.
Тому я навів ідею Тіплера як ідею того, що може статися.
Навіть тоді це залежало від можливості використовувати гравітацію тощо для зберігання інформації при надзвичайно високих щільностях тощо, про що на даний момент немає теорії.
Тому навіть мені довелося сказати: ""Ну, це можливо"".
Інакше кажучи, я казав: «Немає нічого у існуючій фізиці, що каже, що ми можемо продовжувати жити вічно». Тіплер каже: «У існуючій фізиці є щось, що каже, що ми можемо продовжувати вічно»."
"I see the difference, yes.",BRUCE,"Да, я вижу разницу.","Так, я бачу різницю."
"So there's a different logic, on the one hand, it means that when he has ideas about this and they can be refuted. But. To get around the refutation.
I'm just saying I'm not that interested in what will happen in 10 to the power of 100 years from now.
It seems irrelevant to the important thing, which is that ""we don't know of anything that would stop us"".
So it's like in Newton's time, if somebody said... Wait, wait, not Newton, it was Kepler.
Kepler wrote what is essentially a science fiction story, or some people say it's the first ever science fiction story about going to the moon.
And what Kepler realized was that the laws of physics as he had now come to understand them, which is very crude compared with even Newton, let alone what we have now.
They did not stop us... There was nothing in them to stop us going to the moon.
Now, the actual way he envisaged I don't know what it was.
It was something like gunpowder, was it?",DD,"С другой стороны, когда у него есть идеи по этому поводу, то они опровержимы, а мои созданы с целью обойти опровержение.
Я просто говорю, что мне не так уж интересно, что произойдет через 10 в степени 100 лет.
Это кажется несущественным по отношению к важному, а именно, что «мы не знаем ничего, что могло бы нас остановить».
Это как во времена Ньютона, если бы кто-то сказал... Подождите, не Ньютон, а Кеплер.
Кеплер написал то, что по сути является первым научно-фантастическим рассказом. Некоторые говорят, что это первый в истории научно-фантастический рассказ о полете на Луну.
Кеплер понял, что законы физики, как он их тогда понимал, хотя они были очень грубы даже по сравнению с Ньютоновским пониманием, не говоря уже о понимании, которое уже есть у нас.
Кеплер понял что они не остановливают нас... В них не было ничего, что могло бы помешать нам отправиться на Луну.
И как он представлял себе полет на самом деле?
С помощью пороха, да?","З іншого боку, коли він має ідеї з цього приводу, то вони спростовані, а мої створені з метою обійти спростування.
Я просто говорю, що мені не так вже й цікаво, що відбудеться через 10 у ступені 100 років.
Це здається несуттєвим стосовно важливого, а саме, що «ми не знаємо нічого, що могло б нас зупинити».
Це як за часів Ньютона, якби хтось сказав... Зачекайте, не Ньютон, а Кеплер.
Кеплер написав те, що насправді є першою науково-фантастичною розповіддю. Дехто каже, що це перша в історії науково-фантастична розповідь про політ на Місяць.
Кеплер зрозумів, що закони фізики, як він їх тоді розумів, хоча вони були дуже грубі навіть у порівнянні з Ньютонівським розумінням, не кажучи вже про розуміння, яке вже маємо.
Кеплер зрозумів, що вони не зупиняють нас... У них не було нічого, що могло б завадити нам вирушити на Місяць.
І як він уявляв собі політ насправді?
За допомогою пороху, так?"
"Yeah.
I think so.
Trying to shoot them to the moon, right?",BRUCE,"Да.
Я так думаю.
Пытаться отправиться на Луну, да?","Так.
Я так гадаю.
Намагатися вирушити на Місяць, так?"
"Yeah.
So someone could say, well, that's ridiculous, because in order to shoot someone to the moon, the acceleration from the gunpowder wouldn't be enough to kill anybody many times over.
So it can't be done that way.
But that wasn't his point.
His point is that we're now at the point where we can say that unless we discover some new physics that's going to stop us.
Physics now doesn't say that we can't do it.
Therefore, if that remains so, it's a matter of knowledge to get round it.
Now, similarly, with the with Tippler and surviving the dark energy and that kind of thing.
I can think of ways of getting round the dark energy that are not the same as Tippler's one.
What I'm not quite sure why he why he wants to pin his hopes on this particular way that future science and technology might get round the problem.
I think I suggested in the ""Beginning of Infinity"" that one way of doing it would be to use the expansion power of the dark energy to power things.",DD,"Да.
Да, кто-то может сказать ""это просто смешно - для того, чтобы отправить кого-то на Луну, ускорения от пороха будет недостаточно, вы скорее убъете кого-то много раз.
Так что это невозможно сделать таким образом"".
Но не это было его целью.
Его цель была в том, чтобы показать, что мы сейчас находимся в точке, где мы можем об этом говорить, если только мы не откроем какую-то новую физику, которая нас остановит.
Физика сейчас не говорит, что мы не можем этого сделать.
Поэтому, если это и останется так, то это вопрос (как создать) знания, как обойти это.
Теперь, аналогично, с Типплером и как выжить в темной энергии и тому подобном.
Я могу придумать способы обойти темную энергию, и эти способы будут не такими, как у Типплера.
Я не совсем уверен, почему он хочет возлагать свои надежды на этот конкретный способ, которым будущая наука и технологии могут обойти эту проблему.
Кажется, в «Начале бесконечности» я предположил, что одним из способов сделать это было бы использование расширяющейся силы темной энергии для питания вещей.","Так.
Так, хтось може сказати “це просто смішно – для того, щоб відправити когось на Місяць, прискорення від пороху буде недостатньо, ви скоріше вб'єте когось багато разів.
Тож це неможливо зробити таким чином"".
Але не це була його мета.
Його мета була в тому, щоб показати, що ми зараз знаходимося в точці, де ми можемо про це говорити, якщо тільки ми не відкриємо якусь нову фізику, яка нас зупинить.
Фізика зараз не каже, що ми не можемо цього вдіяти.
Тому якщо це й залишиться так, то це питання (як створити) знання, як обійти це.
Тепер, аналогічно, з Тіпплером і як вижити в темній енергії тощо.
Я можу вигадати способи обійти темну енергію, і ці способи будуть не такими, як у Тіпплера.
Я не зовсім впевнений, чому він хоче покладати свої надії на цей конкретний спосіб, яким майбутня наука та технології можуть оминути цю проблему.
Здається, в «Початку нескінченності» я припустив, що одним із способів зробити це було б використання сили темної енергії, що розширюється, для харчування речей."
"I was about to ask you about that actually.
So yes.",BRUCE,"Я как раз собирался спросить тебя об этом.
Так что да.","Я збирався запитати тебе про це.
Так що так."
"I understand that Tipler thinks there's a flaw in that plan, but that's the same as the flaw in Kepler's plan to use gunpowder.
I mean, I'm not saying that I have a blueprint where, where the using the dark energy to generate free energy would be enough to solve all the problems of living being, of computation going on forever.
I'm fairly sure it wouldn't be enough.
What I'm interested in is that we don't know of anything that would stop us.",DD,"Я понимаю, что Типлер считает, что в этом плане есть изъян, но это то же самое, что и изъян Кеплера о использовании пороха.
Я имею в виду, я не говорю, что у меня есть план, где использование темной энергии для получения свободной энергии было бы достаточно, чтобы решить все проблемы живых существ, а имменно - дать возможность вычислениям продолжаться вечно.
Я совершенно уверен, что этого будет недостаточно.
Но что мне интересно, так это то, что мы не знаем ничего, что могло бы нас остановить.","Я розумію, що Тіплер вважає, що в цьому плані є вада, але це те ж саме, що і вада Кеплера про використання пороху.
Я маю на увазі, я не кажу, що я маю план, де використання темної енергії для отримання вільної енергії було б достатньо, щоб вирішити всі проблеми живих істот, а саме - дати можливість обчисленням продовжуватися вічно.
Я впевнений, що цього буде недостатньо.
Але що мені цікаво, то це те, що ми не знаємо нічого, що могло б нас зупинити."
"So if one of these optimistic scenarios like Tippler's Omega Point about the far future of the universe does not pan out or could not pan out, would that refute the principle of optimism?
I mean, a problem that's not soluble?",BRUCE,"Итак, если один из этих оптимистичных сценариев (как ""точка Омега"" Типплера о далеком будущем Вселенной) не сработает или не сможет сработать, будет ли это опровержением Вашего принципа оптимизма?
Я имею в виду, если появится неразрешимая проблема?","Отже, якщо один із цих оптимістичних сценаріїв (як ""точка Омега"" Тіпплера про далеке майбутнє Всесвіту) не спрацює або не зможе спрацювати, чи буде це спростуванням Вашого принципу оптимізму?
Я маю на увазі, якщо з'явиться нерозв'язна проблема?"
"If existing physics says that no such thing can happen, then that would refute the principle of optimism.
Although I you wouldn't lose too much sleep on that since it's, 10 to the power of 100 is longer than I'm going to live anyway.",DD,"Если существующая физика будет утверждать, что ничего подобного произойти не может, то это опровергнет принцип оптимизма.
Хотя я бы не стал терять из-за этого много сна, так как 10 в сотой степени — это больше, чем я проживу в любом случае. (Комментарий от Сергея Хомы - а я бы стал, ведь я собираюсь прожить)","Якщо фізика буде стверджувати, що нічого подібного статися не може, то це спростує принцип оптимізму.
Хоча я б не став втрачати через це багато сну, тому що 10 сотою мірою — це більше, ніж я проживу в будь-якому випадку. (Коментар від Сергія Хоми - а я став би, адже я збираюся прожити)"
"So, Is heat death a bummer or is it not?
I mean, is it something that's worth worrying about?",BRUCE,"Итак, тепловая смерть — это неприятность или нет?
Я имею в виду, стоит ли об этом беспокоиться?","Отже, теплова смерть це неприємність чи ні?
Я маю на увазі, чи варто турбуватися про це?"
Heat death was the old idea that existing physics says there's going to be a heat death.,DD,"Тепловая смерть — это старая идея, согласно которой существующая физика предсказывает наступление тепловой смерти.","Теплова смерть - це стара ідея, згідно з якою існуюча фізика передбачає наступ теплової смерті."
"OK, Oh, that's an old idea, ok.",BRUCE,"Ладно, это старая идея, ладно.","Гаразд, це стара ідея, гаразд."
"Well, it's still accepted by many, right? But yes, it's definitely an older idea.",HOST,"Ну, многие ведь это все еще принимают, да? Но да, это определенно старая идея.","Ну, багато хто це все ще приймає, так? Але так, це напевно стара ідея."
"Yeah, I mean that need not be true.
People think that the law of increase of entropy is a sentence of doom, but it entropy is much more our friend than our enemy.",DD,"Да, я имею в виду, что это не обязательно должно быть правдой.
Люди думают, что закон увеличения энтропии — это приговор, но энтропия — гораздо больше наш друг, чем враг.","Так, я маю на увазі, що це не обов'язково має бути правдою.
Люди думають, що закон збільшення ентропії – це вирок, але ентропія – набагато більший наш друг, ніж ворог."
Something human knowledge could counter then?,HOST,Что-то чему человеческое знание может противостоять?,Що чому людське знання може протистояти?
"I wouldn't counter it.
So for example, if this idea of using dark energy to generate free energy were to work, then it would simply be pumping negative energy into the world. Sorry, mistake, negative entropy, into the world.
So the fact that entropy is increasing otherwise wouldn't bother us.",DD,"Я бы не стал этому противостоять.
Например, если эта идея использования темной энергии для генерации свободной энергии сработает, то мы бы просто закачивали в мир отрицательную энергию. Извините, ошибка, отрицательную энтропию.
Так что тот факт, что энтропия увеличивается, в таком случае нас бы не беспокоил.","Я не став би цьому протистояти.
Наприклад, якщо ця ідея використання темної енергії для генерації вільної енергії спрацює, то ми просто закачували б у світ негативну енергію. Вибачте помилку, негативну ентропію.
Тож той факт, що ентропія збільшується, у такому разі нас би не турбував."
"It increases to Infinity, right!",BRUCE,Она увеличивалась бы до бесконечности! верно!,Вона збільшувалася б до безкінечності! вірно!
"The thing we want is for us to be able to lower our entropy.
It doesn't matter what happens to the universe.
So another way this could happen is that we could make black holes, dive into them and come out into another universe.
So, if I was inventing things in the way that Tipler does... By the way, he wouldn't accept that he's inventing things.
He thinks that these are the laws of the physics, as he envisages them.
But we don't know what happened inside black holes.
We don't know what happens at the sub-microscopic level.
People sometimes say that the plank length is an is an ultimate barrier to us controlling the universe, but it's not at all true. The plank length (10 to the -35 meters or whatever it is).
It's just the place where our knowledge stops.
We don't know what happens below that scale.",DD,"Что мы хотим, так это снизить нашу энтропию.
Неважно, что происходит со Вселенной.
И еще один способ, которым это может произойти, — это создавать черные дыры, нырять в них и выходить в другую вселенную.
Так что, если бы я изобретал вещи так, как это делает Типлер... (Кстати, он бы не признал, что он изобретает вещи.
Он думает, что это законы физики, как он их себе представляет.)
Но мы не знаем, что происходит внутри черных дыр.
Мы не знаем, что происходит на субмикроскопическом уровне.
Иногда люди говорят, что Планковская длина — это непреодолимое препятствие для нашего контроля над Вселенной, но это совсем не так. Планковская длина (10 в степени -35 метров или сколько там).
Это просто место, где наши знания заканчиваются.
Мы не знаем, что происходит ниже этого масштаба.","Що ми хочемо, то це знизити нашу ентропію.
Не має значення, що відбувається з Всесвітом.
І ще один спосіб, яким це може статися, - це створювати чорні діри, пірнати в них і виходити в інший всесвіт.
Отже, якби я винаходив речі так, як це робить Тіплер... (До речі, він би не визнав, що він винаходить речі.
Він думає, що це закони фізики, як він їх собі уявляє.)
Але ми не знаємо, що відбувається усередині чорних дірок.
Ми не знаємо, що відбувається на субмікроскопічному рівні.
Іноді люди кажуть, що Планківська довжина — це непереборна перешкода нашому контролю над Всесвітом, але це зовсім не так. Планковська довжина (10 ступеня -35 метрів або скільки там).
Це просто місце, де наші знання закінчуються.
Ми не знаємо, що відбувається нижче цього масштабу."
"By the way, we had Julian Barber on this show, and he actually argued against entropy and in favor of his theory of extropy, which I thought was interesting because he didn't buy into heat death at all either.",BRUCE,"Кстати, в этом шоу был Джулиан Барбер, и он выступал против энтропии и в пользу своей теории экстропии. Он вообще не верил в тепловую смерть.","До речі, у цьому шоу був Джуліан Барбер, і він виступав проти ентропії та на користь своєї теорії екстропії. Він взагалі не вірив у теплову смерть."
Right.,DD,Верно.,Правильно.
"So as long as we can find a way to turn the universe into a quantum computer and simulate everyone who has ever lived or could ever live, then we'll be golden.",HOST,"А если мы найдем способ превратить Вселенную в квантовый компьютер и смоделировать всех, кто когда-либо жил или может жить, то мы будем в порядке?","А якщо ми знайдемо спосіб перетворити Всесвіт на квантовий комп'ютер і змоделювати всіх, хто колись жив чи може жити, то ми будемо гаразд?"
That's another way.,DD,Это другой путь.,Це інший шлях.
OK.,HOST,ХОРОШО.,ДОБРЕ.
"So, can I ask you about the dark energy?
I call it the dark energy model (and Maybe that's a bad thing to call it), but here's the quote from ""Beginning of Infinity"".
""Depending on what dark energy turns out to be, it may well be possible to harness it in the distant future to provide energy for knowledge creation to continue forever.""
So now you kind of already mentioned this.
But I wanted to kind of bring this out.
The ""omega point theory"" is a single well developed falsifiable theory, because it's so specific, right?
It's hard to vary, But what I'm calling the dark energy model.
It seems like it's more like in a hope of a future theory.
And you've now explained that it's almost more like you're just saying ""look, it's I don't know what the actual answer is.
I just know there's nothing barring us from doing it that we know of at this time.""
Is that correct?",BRUCE,"Итак, могу ли я спросить вас о темной энергии?
Я называю ее моделью темной энергии (и, возможно, это плохое название), но вот цитата из «Начала бесконечности».
«В зависимости от того, какой окажется темная энергия, ее вполне можно будет использовать в далеком будущем, чтобы обеспечить энергией создание знаний, чтобы продолжать жить вечно».
Вы уже упомянули это.
Но я хотел бы вынести это на первый план.
«Теория точки омега» — это единая хорошо разработанная фальсифицируемая теория, потому что она такая конкретная, верно?
Ее трудно варьировать, но то, что я называю моделью темной энергии.
Это больше похоже на надежду на будущую теорию.
И теперь вы объяснили, что это больше похоже на то, что вы просто говорите «смотрите, я не знаю, каков фактический ответ.
Я просто знаю, что нет ничего, что запрещало бы нам делать это, насколько мы знаем в настоящее время».
Это верно?","Отже, чи можу я запитати вас про темну енергію?
Я називаю її моделлю темної енергії (і, можливо, це погана назва), але ось цитата з «Початку нескінченності».
""Залежно від того, якою виявиться темна енергія, її цілком можна буде використовувати в далекому майбутньому, щоб забезпечити енергією створення знань, щоб продовжувати жити вічно"".
Ви вже згадали про це.
Але я хотів би винести це на перший план.
«Теорія точки омега» — це єдина добре розроблена теорія, що фальсифікується, тому що вона така конкретна, вірно?
Її важко варіювати, але те, що я називаю моделлю темної енергії.
Це більше схоже на надію на майбутню теорію.
І тепер ви пояснили, що це більше схоже на те, що ви просто кажете «дивіться, я не знаю, яка фактична відповідь.
Я просто знаю, що немає нічого, що забороняло б нам робити це, наскільки ми знаємо зараз».
Це правда?"
"Yes. So, our knowledge of cosmology has decreased since 1997.
We now have discovered a lot more things that affect cosmology than we knew existed before, such as dark energy, especially also dark matter.
We don't know what these are.
We don't know the laws of physics that govern them.
It could be that the, that these are the very things that will allow computation to go on forever.
So, Making a theory about something that depends on things that we don't know is going to always going to be inherently limited.
If you make it only out of things that we do know, then it's inherently limited in a different way.
But the thing that we can take as a fixed point in our theorizing is a hard to vary theory about that something is so (like the speed of light, like you can say ""we're not going to be able to exceed the speed of light. Maybe we will, but that will require new physics."")
With Tipler's old Omega Point theory, it also required that once we get down to quantum gravity densities, that there will be a way of manipulating matter at those densities to make computers.
There is no theory of that.
Tipler just assumed it.
I think it's a very natural assumption to make.
But it's not that we have a theory of that.
And it's the same with all these things, with all these theories of the far future.
By the way, if we can harness processes at the Planck density, then we may not have to manipulate the whole universe.
We can just go down into ever more dense matter, short of Infinity.
We can go down to arbitrary densities which we know can exist because they existed at The Big Bang.",DD,"Да. Итак, наши знания о космологии уменьшились с 1997 года.
Теперь мы открыли гораздо больше вещей, которые влияют на космологию, чем мы знали раньше, например, темную энергию, особенно темную материю.
Мы не знаем, что это такое.
Мы не знаем законов физики, которые ими управляют.
Возможно, это те самые вещи, которые позволят вычислениям продолжаться вечно.
Таким образом, создание теории о чем-то, что зависит от вещей, еще нам неизвестных, всегда будет ограничено.
И если вы делаете теории только из вещей, которые уже мы знаем, то тоже ограничено, но другим образом.
Но мы можем взять что-то за фиксированную точку в наших теоретических построениях, — трудноизменяемую теория о том, что есть что-то, например, скорость света, и вы можете сказать: «Мы не сможем превзойти скорость света. Может быть, мы сможем, но для этого потребуется новая физика».
Со старой теорией ""точки Омега"" Типлера также требовалось, чтобы как только мы дойдем до плотностей квантовой гравитации, был бы способ манипулировать материей в этих плотностях, чтобы создавать компьютеры.
Такой теории сейчас нет.
Типлер просто предположил это.
Я думаю, что это очень естественное предположение.
Но дело не в том, что у нас есть теория этого.
И то же самое со всеми этими вещами, со всеми этими теориями далекого будущего.
Кстати, если мы сможем использовать процессы в плотности Планка, то нам, возможно, не придется манипулировать всей Вселенной.
Мы сможем просто спуститься в еще более плотную материю, за исключением Бесконечности.
Мы сможем перейти к произвольным плотностям, существование которых нам известно, поскольку они существовали во время Большого взрыва.","Так. Отже, наші знання про космологію зменшилися з 1997 року.
Тепер ми відкрили набагато більше речей, які впливають на космологію, ніж ми знали раніше, наприклад темну енергію, особливо темну матерію.
Ми не знаємо, що таке.
Ми не знаємо законів фізики, які ними керують.
Можливо, це ті речі, які дозволять обчисленням тривати вічно.
Таким чином, створення теорії про щось, що залежить від речей, ще нам невідомих, завжди буде обмежене.
І якщо ви робите теорії тільки з речей, які ми вже знаємо, то теж обмежено, але іншим чином.
Але ми можемо взяти щось за фіксовану точку в наших теоретичних побудовах, — теорія, що важко змінюється, про те, що є щось, наприклад, швидкість світла, і ви можете сказати: «Ми не зможемо перевершити швидкість світла. Можливо, ми зможемо, але для цього буде потрібна нова фізика».
У старої теорії ""точки Омега"" Тіплера також потрібно, щоб як тільки ми дійдемо до щільностей квантової гравітації, був би спосіб маніпулювати матерією в цих щільностях, щоб створювати комп'ютери.
Такої теорії зараз немає.
Тіплер просто припустив це.
Я думаю, що це дуже природне припущення.
Але справа не в тому, що ми маємо теорію цього.
І те саме з усіма цими речами, з усіма цими теоріями далекого майбутнього.
До речі, якщо ми зможемо використовувати процеси у щільності Планка, то нам, можливо, не доведеться маніпулювати всього Всесвіту.
Ми зможемо просто спуститися в ще більш щільну матерію, за винятком Нескінченності.
Ми зможемо перейти до довільних густин, існування яких нам відомо, оскільки вони існували під час Великого вибуху."
"OK, So just to clarify one thing that you did that you just said, getting back to heat death, just for a second, let's pretend for a moment that heat death was in fact the correct cosmology.
Did I understand you correctly that would violate the principle of optimism at that point?",BRUCE,"Хорошо, просто чтобы прояснить одну вещь, которую вы только что сказали, возвращаясь к тепловой смерти, давайте на секунду представим, что тепловая смерть на самом деле является правильной космологией.
Правильно ли я вас понял, что это нарушит Ваш принцип оптимизма?","Добре, просто щоб прояснити одну річ, яку ви тільки-но сказали, повертаючись до теплової смерті, давайте на секунду уявимо, що теплова смерть насправді є правильною космологією.
Чи правильно я зрозумів, що це порушить Ваш принцип оптимізму?"
Yes.,DD,Да.,Так.
"OK, OK, Just making sure.
I thought that's what you said, but I was trying to make sure I didn't miss that.
Now, Freeman Dyson came up with a cosmology that least seems a little bit similar to the dark energy model that you brought up.
And again, this totally outside of my area of expertise, so I don't know much about this, but the idea was that you would continue to let the universe cool down and then you would store energy.
And then as long as the universe keeps cooling, you can always just spend half the energy, wait for a long period of time for it to cool down, then you can spend another half the energy.
And in theory, supposedly under this model you could have infinite computation because you can keep life around forever.
I don't know how similar that is to the dark energy model you were suggesting in ""Beginning of Infinity"", but it at least shares this idea that the computation is slowing down.",BRUCE,"Ладно, ладно, просто хочу убедиться.
Я думал, что это то, что вы сказали, но я лучше перепроверить.
Теперь, Фримен Дайсон придумал космологию, которая, по крайней мере, кажется немного похожей на вашу ""модель темной энергии"", которую вы привели в книге.
(И снова, это полностью за пределами моей области знаний, поэтому я не знаю много об этом), но идея была в том, что мы будем позволять Вселенной продолжать остывать, а затем мы будем накапливать энергию.
И затем, пока Вселенная продолжает остывать, вы всегда сможем просто потратить половину энергии, подождать опять долгое время, пока Вселенная остынет, затем снова сможем потратить еще половину энергии.
И в теории, предположительно, в рамках этой модели мы могли бы иметь бесконечные вычисления и сможем поддерживать жизнь вечно.
Я не знаю, насколько это похоже на ""модель темной энергии"", которую вы предлагали в «Начале бесконечности», но она разделяет эту идею о том, что вычисления замедляются.","Гаразд, гаразд, просто хочу переконатися.
Я думав, що це те, що ви сказали, але я краще перевіряти ще раз.
Тепер, Фрімен Дайсон придумав космологію, яка принаймні здається трохи схожою на вашу ""модель темної енергії"", яку ви привели до книги.
(І знову, це повністю за межами моєї області знань, тому я не знаю багато про це), але ідея була в тому, що ми будемо дозволяти Всесвіту продовжувати остигати, а потім ми накопичуватимемо енергію.
І потім, поки Всесвіт продовжує остигати, ви завжди зможемо просто витратити половину енергії, почекати знову довгий час, поки Всесвіт охолоне, потім знову зможемо витратити ще половину енергії.
І теоретично, імовірно, у межах цієї моделі ми могли б мати нескінченні обчислення і зможемо підтримувати життя вічно.
Я не знаю, наскільки це схоже на ""модель темної енергії"", яку ви пропонували в ""Початку нескінченності"", але вона поділяє цю ідею про те, що обчислення сповільнюються."
"So again, I think Tipler found, and I've forgotten what it is now, but I think Tipler found a very big flaw in that theory.",DD,"Итак, я снова думаю, что Типлер обнаружил (сейчас я забыл, что именно), но я думаю, что Типлер обнаружил очень большой недостаток в этой теории.","Отже, я знову думаю, що Тіплер виявив (зараз я забув, що саме), але я думаю, що Тіплер виявив дуже великий недолік у цій теорії."
